lat,lon,number,alfa,zipcode,street
11.1263153222609,46.0692696988462,6,6,38122,Via Livio Marchetti
11.1265318704511,46.069503333326,7,7,38122,Via Livio Marchetti
11.1263596609598,46.0692926399338,8,8,38122,Via Livio Marchetti
11.1265869037723,46.0695234580723,9,9,38122,Via Livio Marchetti
11.1307375749098,46.0403211814037,10,10,38123,Via Ancilla Marighetto
11.1308608351545,46.0403469965346,10,10,38123,Via Ancilla Marighetto
11.1307798625776,46.0403709990275,10,10,38123,Via Ancilla Marighetto
11.1313016831918,46.0357803175197,100,100,38123,Via Ancilla Marighetto
11.1327526504529,46.0360015715473,101,101,38123,Via Ancilla Marighetto
11.1329169003081,46.0360551607892,101,101,38123,Via Ancilla Marighetto
11.1314011174997,46.0356108311492,102,102,38123,Via Ancilla Marighetto
11.1328779741214,46.0356545066957,103,103,38123,Via Ancilla Marighetto
11.1329718787358,46.0357608508131,103,103,38123,Via Ancilla Marighetto
11.1329393284695,46.0355939231083,103,103,38123,Via Ancilla Marighetto
11.1328310201496,46.0358183171831,103,103,38123,Via Ancilla Marighetto
11.1314563297777,46.0354139278808,104,104,38123,Via Ancilla Marighetto
11.1330808772498,46.0355524623768,105,105,38123,Via Ancilla Marighetto
11.1330152605341,46.0354662031904,105,105,38123,Via Ancilla Marighetto
11.1315507495291,46.0362020343471,106,106,38123,Via Ancilla Marighetto
11.1325313113382,46.0354694666124,107,107,38123,Via Ancilla Marighetto
11.1326709473636,46.0354443005649,107,107,38123,Via Ancilla Marighetto
11.1315947577838,46.0360199167184,108,108,38123,Via Ancilla Marighetto
11.1321869148284,46.0353743112692,109,109,38123,Via Ancilla Marighetto
11.1323788450392,46.035374698781,109,109,38123,Via Ancilla Marighetto
11.1320217824394,46.0395768229688,11,11,38123,Via Ancilla Marighetto
11.1318862650218,46.0396157039619,11,11,38123,Via Ancilla Marighetto
11.1316864537787,46.0358533076506,110,110,38123,Via Ancilla Marighetto
11.1324523556878,46.0351886664153,111,111,38123,Via Ancilla Marighetto
11.1323360910086,46.0350381134104,111,111,38123,Via Ancilla Marighetto
11.1317306715399,46.0356766522641,112,112,38123,Via Ancilla Marighetto
11.1327511251732,46.0351855854906,113,113,38123,Via Ancilla Marighetto
11.1326728900375,46.0350787996259,113,113,38123,Via Ancilla Marighetto
11.1320358137175,46.0354140439541,114,114,38123,Via Ancilla Marighetto
11.131861797366,46.0354366177325,114,114,38123,Via Ancilla Marighetto
11.1318857383915,46.0354983924355,114,114,38123,Via Ancilla Marighetto
11.1331384538534,46.035069496172,115,115,38123,Via Ancilla Marighetto
11.1328307267114,46.0350179588155,115,115,38123,Via Ancilla Marighetto
11.1327184799577,46.0350638525388,115,115,38123,Via Ancilla Marighetto
11.1319720282493,46.035252159136,116,116,38123,Via Ancilla Marighetto
11.1324437817344,46.0349348628009,117,117,38123,Via Ancilla Marighetto
11.1320433333245,46.0350995959451,118,118,38123,Via Ancilla Marighetto
11.1326368952374,46.03470691562,119,119,38123,Via Ancilla Marighetto
11.1325176590519,46.0346918049712,119,119,38123,Via Ancilla Marighetto
11.1308316681342,46.0401884914421,12,12,38123,Via Ancilla Marighetto
11.1306010797128,46.0401911868242,12,12,38123,Via Ancilla Marighetto
11.1308151758508,46.0401518395365,12,12,38123,Via Ancilla Marighetto
11.1321171821961,46.0349451631499,120,120,38123,Via Ancilla Marighetto
11.1327942365556,46.0345352994204,121,121,38123,Via Ancilla Marighetto
11.1316248292206,46.0351356500065,122,122,38123,Via Ancilla Marighetto
11.1324758914578,46.0343713797168,123,123,38123,Via Ancilla Marighetto
11.1316927391716,46.0349968159503,124,124,38123,Via Ancilla Marighetto
11.1326290238742,46.0341792812144,125,125,38123,Via Ancilla Marighetto
11.1326424532791,46.0342158690707,125,125/1,38123,Via Ancilla Marighetto
11.1327356996628,46.0343190662282,125,125/2,38123,Via Ancilla Marighetto
11.1317518141859,46.0348663460933,126,126,38123,Via Ancilla Marighetto
11.1319555433025,46.0347504321403,126,126/1,38123,Via Ancilla Marighetto
11.1319198136138,46.0346797968845,126,126/2,38123,Via Ancilla Marighetto
11.1324089443637,46.0341752089572,127,127,38123,Via Ancilla Marighetto
11.1325230768506,46.0341126057329,127,127,38123,Via Ancilla Marighetto
11.1321835294318,46.034285556456,127,127,38123,Via Ancilla Marighetto
11.1324596961697,46.0342752513063,127,127,38123,Via Ancilla Marighetto
11.1323137580952,46.0346358535543,128,128,38123,Via Ancilla Marighetto
11.1315028509941,46.0393598668354,13,13,38123,Via Ancilla Marighetto
11.1316257399528,46.0393231987847,13,13,38123,Via Ancilla Marighetto
11.1320217619787,46.0344163784934,130,130,38123,Via Ancilla Marighetto
11.1319276930615,46.0343720143047,130,130,38123,Via Ancilla Marighetto
11.1318948126652,46.0344837499515,132,132,38123,Via Ancilla Marighetto
11.1319671305227,46.0345349081137,132,132,38123,Via Ancilla Marighetto
11.1317621104904,46.0345498885492,134,134,38123,Via Ancilla Marighetto
11.1317932287157,46.0343449155965,136,136,38123,Via Ancilla Marighetto
11.1316588242387,46.034081401574,136,136,38123,Via Ancilla Marighetto
11.1316973326417,46.0343066344476,136,136,38123,Via Ancilla Marighetto
11.1309429051561,46.0399317765543,14,14,38123,Via Ancilla Marighetto
11.1308914175106,46.0399126552427,14,14,38123,Via Ancilla Marighetto
11.1317942558455,46.0390750407323,15,15,38123,Via Ancilla Marighetto
11.1309392703652,46.0397173688768,16,16,38123,Via Ancilla Marighetto
11.1309820618441,46.0397503081744,16,16,38123,Via Ancilla Marighetto
11.1318032764166,46.0390127365496,17,17,38123,Via Ancilla Marighetto
11.131005730121,46.0395859976243,18,18,38123,Via Ancilla Marighetto
11.1309487985138,46.0395452893829,18,18,38123,Via Ancilla Marighetto
11.1316847373498,46.0390082877903,19,19,38123,Via Ancilla Marighetto
11.1316785513523,46.0390650246338,19,19,38123,Via Ancilla Marighetto
11.13097423622,46.0393070441499,20,20,38123,Via Ancilla Marighetto
11.1310340286965,46.0393621580222,20,20,38123,Via Ancilla Marighetto
11.1319112620804,46.0388983107474,21,21,38123,Via Ancilla Marighetto
11.1316326875555,46.0388985145178,21,21,38123,Via Ancilla Marighetto
11.1310562003712,46.0397585641664,22,22,38123,Via Ancilla Marighetto
11.1312263563268,46.0397441431304,22,22,38123,Via Ancilla Marighetto
11.131889379091,46.0386583479671,23,23,38123,Via Ancilla Marighetto
11.1315766456024,46.0386539236089,23,23,38123,Via Ancilla Marighetto
11.1310742351075,46.0401373753358,24,24,38123,Via Ancilla Marighetto
11.1310183329431,46.0401834020524,24,24,38123,Via Ancilla Marighetto
11.1317205361061,46.0384472344267,25,25,38123,Via Ancilla Marighetto
11.1315581862688,46.0384227865768,25,25,38123,Via Ancilla Marighetto
11.1312719739368,46.0401802756362,26,26,38123,Via Ancilla Marighetto
11.131336382795,46.0400872234317,26,26,38123,Via Ancilla Marighetto
11.1313857643537,46.0401098733997,26,26,38123,Via Ancilla Marighetto
11.13153803007,46.0381475498376,27,27,38123,Via Ancilla Marighetto
11.1317545561508,46.0381477242496,27,27,38123,Via Ancilla Marighetto
11.131396082886,46.0398984184476,28,28,38123,Via Ancilla Marighetto
11.1313001197096,46.0398743414025,28,28,38123,Via Ancilla Marighetto
11.1316446058052,46.0379965132116,29,29,38123,Via Ancilla Marighetto
11.1316760737003,46.0379443004881,29,29,38123,Via Ancilla Marighetto
11.1312833840152,46.0393077016839,30,30,38123,Via Ancilla Marighetto
11.1313821382187,46.0392962194042,30,30,38123,Via Ancilla Marighetto
11.1314253952915,46.0393039355051,30,30,38123,Via Ancilla Marighetto
11.1317892255748,46.037835239036,31,31,38123,Via Ancilla Marighetto
11.1316759956923,46.0377869277775,31,31,38123,Via Ancilla Marighetto
11.1313024801758,46.0390245910767,32,32,38123,Via Ancilla Marighetto
11.1315854389294,46.0377328292396,33,33,38123,Via Ancilla Marighetto
11.1315924608678,46.0376884046055,33,33,38123,Via Ancilla Marighetto
11.1310346815132,46.0390035323852,34,34,38123,Via Ancilla Marighetto
11.131607304834,46.037617513006,35,35,38123,Via Ancilla Marighetto
11.1310357441763,46.0385903718074,36,36,38123,Via Ancilla Marighetto
11.1316510618583,46.0375689086142,37,37,38123,Via Ancilla Marighetto
11.1310319338852,46.0385346746037,38,38,38123,Via Ancilla Marighetto
11.1315918066828,46.037480319323,39,39,38123,Via Ancilla Marighetto
11.1316276764214,46.0373713779151,39,39,38123,Via Ancilla Marighetto
11.1319170330222,46.0377181828682,39,39,38123,Via Ancilla Marighetto
11.1310159484948,46.0384724621183,40,40,38123,Via Ancilla Marighetto
11.1317961786796,46.0373759126166,41,41,38123,Via Ancilla Marighetto
11.131573933944,46.0372591238417,41,41,38123,Via Ancilla Marighetto
11.1310092382073,46.0384179643904,42,42,38123,Via Ancilla Marighetto
11.131584105003,46.0371845703972,43,43,38123,Via Ancilla Marighetto
11.1314973654275,46.0372035942361,43,43,38123,Via Ancilla Marighetto
11.1309934307677,46.0383668494273,44,44,38123,Via Ancilla Marighetto
11.1320057833236,46.037160434507,45,45,38123,Via Ancilla Marighetto
11.1319887706571,46.0372328190827,45,45,38123,Via Ancilla Marighetto
11.1317966465471,46.0370969766034,45,45,38123,Via Ancilla Marighetto
11.1309865969441,46.0383091408355,46,46,38123,Via Ancilla Marighetto
11.1322856584341,46.0374116711515,47,47,38123,Via Ancilla Marighetto
11.1321503820014,46.0373639273262,47,47,38123,Via Ancilla Marighetto
11.1321489719977,46.0372152154691,47,47,38123,Via Ancilla Marighetto
11.1309707277241,46.0382564205053,48,48,38123,Via Ancilla Marighetto
11.1322364334107,46.0375371436579,49,49,38123,Via Ancilla Marighetto
11.1323045084029,46.03743546657,49,49,38123,Via Ancilla Marighetto
11.13096407935,46.0382035281248,50,50,38123,Via Ancilla Marighetto
11.1324464007985,46.0373012558232,51,51,38123,Via Ancilla Marighetto
11.1325153195591,46.0374694428586,51,51,38123,Via Ancilla Marighetto
11.1313352220988,46.0387364061343,52,52,38123,Via Ancilla Marighetto
11.1313148262023,46.0388058687638,52,52,38123,Via Ancilla Marighetto
11.132916962106,46.0374480878839,53,53,38123,Via Ancilla Marighetto
11.1329894136657,46.0373086328539,53,53,38123,Via Ancilla Marighetto
11.1313561514086,46.0385609006994,54,54,38123,Via Ancilla Marighetto
11.1311888998548,46.0384708414394,54,54,38123,Via Ancilla Marighetto
11.1329161173966,46.0371109629446,55,55,38123,Via Ancilla Marighetto
11.1330869169008,46.0370221401044,55,55,38123,Via Ancilla Marighetto
11.1331742380096,46.036755601207,55,55/A,38123,Via Ancilla Marighetto
11.1329721671984,46.0368795713592,55,55/A,38123,Via Ancilla Marighetto
11.1312297732599,46.0382740785878,56,56,38123,Via Ancilla Marighetto
11.1313350902556,46.0381933918673,56,56,38123,Via Ancilla Marighetto
11.1311954646549,46.0384016369263,56,56,38123,Via Ancilla Marighetto
11.131250067794,46.0383218966237,56,56,38123,Via Ancilla Marighetto
11.1331277873882,46.036646829347,57,57,38123,Via Ancilla Marighetto
11.1330632045035,46.0365528265415,57,57,38123,Via Ancilla Marighetto
11.131345605406,46.0380469988106,58,58,38123,Via Ancilla Marighetto
11.1332224763833,46.0362046930002,59,59,38123,Via Ancilla Marighetto
11.1330222793827,46.0364969280392,59,59,38123,Via Ancilla Marighetto
11.1333211311407,46.0362988728467,59,59,38123,Via Ancilla Marighetto
11.131209699091,46.0377523216831,60,60,38123,Via Ancilla Marighetto
11.1312257057869,46.03759388597,62,62,38123,Via Ancilla Marighetto
11.1312850850673,46.0373733736318,64,64,38123,Via Ancilla Marighetto
11.1314347148079,46.0374252042271,64,64,38123,Via Ancilla Marighetto
11.1328582351673,46.0367335886197,65,65,38123,Via Ancilla Marighetto
11.1311991307368,46.0369379936658,66,66,38123,Via Ancilla Marighetto
11.1313854559533,46.0369843198746,66,66,38123,Via Ancilla Marighetto
11.1313043548017,46.0370722223687,66,66,38123,Via Ancilla Marighetto
11.1326097466652,46.0372274290233,67,67,38123,Via Ancilla Marighetto
11.1309666088174,46.0368881232129,68,68,38123,Via Ancilla Marighetto
11.1309819341908,46.0369886366986,68,68,38123,Via Ancilla Marighetto
11.1323915334723,46.0370596942965,69,69,38123,Via Ancilla Marighetto
11.1323818400368,46.0372391785142,69,69,38123,Via Ancilla Marighetto
11.1308217363686,46.0368492303286,70,70,38123,Via Ancilla Marighetto
11.1307903230668,46.0369380406509,70,70,38123,Via Ancilla Marighetto
11.1321536743548,46.0371510122661,71,71,38123,Via Ancilla Marighetto
11.1321592787997,46.0369861847445,71,71,38123,Via Ancilla Marighetto
11.130885238047,46.0371877513616,72,72,38123,Via Ancilla Marighetto
11.1306436561157,46.0371298989886,72,72,38123,Via Ancilla Marighetto
11.1321714181846,46.0369543086793,73,73,38123,Via Ancilla Marighetto
11.1309249045406,46.0372451436242,74,74,38123,Via Ancilla Marighetto
11.1319140124071,46.0369518875654,75,75,38123,Via Ancilla Marighetto
11.1319027299829,46.0370690342825,75,75,38123,Via Ancilla Marighetto
11.1317749475156,46.0370287552492,75,75,38123,Via Ancilla Marighetto
11.1309682803438,46.0373283321408,76,76,38123,Via Ancilla Marighetto
11.1315664468537,46.0369596355001,77,77,38123,Via Ancilla Marighetto
11.1316770689789,46.0368376340718,77,77,38123,Via Ancilla Marighetto
11.1309673783738,46.0373789119171,78,78,38123,Via Ancilla Marighetto
11.1320729377788,46.0365951645521,79,79,38123,Via Ancilla Marighetto
11.1310636073254,46.0375526214001,80,80,38123,Via Ancilla Marighetto
11.1326658547099,46.0365877720148,81,81,38123,Via Ancilla Marighetto
11.1325599142146,46.0366982037579,81,81,38123,Via Ancilla Marighetto
11.132830035136,46.036432481197,81,81/A,38123,Via Ancilla Marighetto
11.1328402100974,46.0362154378959,81,81/B,38123,Via Ancilla Marighetto
11.132665473966,46.0362451225086,81,81/B,38123,Via Ancilla Marighetto
11.1328342514244,46.0361752847804,81,81/B,38123,Via Ancilla Marighetto
11.1327657667967,46.0362076068408,81,81/B,38123,Via Ancilla Marighetto
11.1308461814642,46.0375373995408,82,82,38123,Via Ancilla Marighetto
11.1323237482973,46.0363201652915,83,83,38123,Via Ancilla Marighetto
11.1309542379933,46.0378277770726,84,84,38123,Via Ancilla Marighetto
11.1324078621387,46.0361045598617,85,85,38123,Via Ancilla Marighetto
11.1309797199153,46.0380104492825,86,86,38123,Via Ancilla Marighetto
11.1319320415089,46.0359277974743,87,87,38123,Via Ancilla Marighetto
11.1320821356552,46.0361190874805,87,87,38123,Via Ancilla Marighetto
11.131040923687,46.0364147096177,88,88,38123,Via Ancilla Marighetto
11.1320372521962,46.036233640205,89,89,38123,Via Ancilla Marighetto
11.1317369781818,46.0395268971411,9,9,38123,Via Ancilla Marighetto
11.1307741811198,46.0366556449756,90,90,38123,Via Ancilla Marighetto
11.1319650106831,46.0358214332247,91,91,38123,Via Ancilla Marighetto
11.1322635956904,46.0358711060702,91,91,38123,Via Ancilla Marighetto
11.1313410090953,46.0369095303706,92,92,38123,Via Ancilla Marighetto
11.1311313562524,46.0368612520844,92,92,38123,Via Ancilla Marighetto
11.1313512764705,46.0368115977111,92,92,38123,Via Ancilla Marighetto
11.1321441991443,46.035569120407,93,93,38123,Via Ancilla Marighetto
11.1320821091798,46.0356643710121,93,93,38123,Via Ancilla Marighetto
11.1321804316142,46.0354543684837,93,93,38123,Via Ancilla Marighetto
11.1314318656736,46.0365131325065,94,94,38123,Via Ancilla Marighetto
11.1310929372961,46.0366079269126,94,94/1,38123,Via Ancilla Marighetto
11.1312880605818,46.0364802477535,94,94/1,38123,Via Ancilla Marighetto
11.132648751651,46.0355528093885,95,95,38123,Via Ancilla Marighetto
11.1327121356947,46.0355988286231,95,95,38123,Via Ancilla Marighetto
11.1311195957094,46.0361135106353,96,96,38123,Via Ancilla Marighetto
11.132615283841,46.0358184518256,97,97,38123,Via Ancilla Marighetto
11.1327459517299,46.0357344102732,97,97,38123,Via Ancilla Marighetto
11.1312139426261,46.0359477635091,98,98,38123,Via Ancilla Marighetto
11.1149551826394,46.0760049423797,10,10,38122,Lungadige Marco Apuleio
11.115101058308,46.0760273928688,10,10,38122,Lungadige Marco Apuleio
11.1150147422787,46.0761597093518,10,10/1,38122,Lungadige Marco Apuleio
11.1151249461431,46.0757413027837,12,12,38122,Lungadige Marco Apuleio
11.115022548106,46.075832769632,12,12/1,38122,Lungadige Marco Apuleio
11.1151682255747,46.0756112706681,14,14,38122,Lungadige Marco Apuleio
11.1152383859411,46.0753041337694,16,16,38122,Lungadige Marco Apuleio
11.115274063752,46.075307889172,16,16,38122,Lungadige Marco Apuleio
11.115235515611,46.0754614019217,16,16/1,38122,Lungadige Marco Apuleio
11.1152931555038,46.0750770124786,18,18,38122,Lungadige Marco Apuleio
11.115327564962,46.0750807913523,18,18,38122,Lungadige Marco Apuleio
11.1153610061454,46.0749264899194,18,18/1,38122,Lungadige Marco Apuleio
11.1146465130981,46.0769464882198,2,2,38122,Lungadige Marco Apuleio
11.1153885800349,46.0746822234418,20,20,38122,Lungadige Marco Apuleio
11.1153826352252,46.0747179483242,20,20/1,38122,Lungadige Marco Apuleio
11.1154254605546,46.0744230787946,22,22,38122,Lungadige Marco Apuleio
11.1153841604981,46.0742223654077,24,24,38122,Lungadige Marco Apuleio
11.1150437620163,46.0741910176086,24,24/1,38122,Lungadige Marco Apuleio
11.1147397965306,46.0741182917863,24,24/2,38122,Lungadige Marco Apuleio
11.115482536715,46.0740038022938,26,26,38122,Lungadige Marco Apuleio
11.1154794523916,46.0740761066,26,26/1,38122,Lungadige Marco Apuleio
11.1154811306006,46.0740435134094,26,26/2,38122,Lungadige Marco Apuleio
11.1154586388828,46.0739523489193,26,26/3,38122,Lungadige Marco Apuleio
11.1154763106769,46.0739174244547,26,26/4,38122,Lungadige Marco Apuleio
11.1154566176485,46.0738994729048,26,26/5,38122,Lungadige Marco Apuleio
11.1153936768333,46.0738975856113,26,26/6,38122,Lungadige Marco Apuleio
11.1152565416109,46.0738288950401,28,28,38122,Lungadige Marco Apuleio
11.1152516762601,46.0737781068107,30,30,38122,Lungadige Marco Apuleio
11.1152441609323,46.0737344906064,30,30/1,38122,Lungadige Marco Apuleio
11.1152390235455,46.073676584449,32,32,38122,Lungadige Marco Apuleio
11.1152329692655,46.0736329411932,34,34,38122,Lungadige Marco Apuleio
11.1152281428252,46.0735831698071,36,36,38122,Lungadige Marco Apuleio
11.1153617823916,46.0734532471355,38,38,38122,Lungadige Marco Apuleio
11.115336394847,46.0735526391524,38,38,38122,Lungadige Marco Apuleio
11.1146939980622,46.0768020247399,4,4,38122,Lungadige Marco Apuleio
11.1153768392879,46.0735448249715,40,40,38122,Lungadige Marco Apuleio
11.1147221131718,46.0767587038628,4,4/1,38122,Lungadige Marco Apuleio
11.1154278407659,46.0735425955031,42,42,38122,Lungadige Marco Apuleio
11.1147503698138,46.0767088376102,4,4/2,38122,Lungadige Marco Apuleio
11.1154788749663,46.0735412221664,44,44,38122,Lungadige Marco Apuleio
11.1154530026326,46.073154681371,46,46,38122,Lungadige Marco Apuleio
11.1153314650082,46.0729585062894,48,48,38122,Lungadige Marco Apuleio
11.1153611565508,46.0727025473973,50,50,38122,Lungadige Marco Apuleio
11.1152587067697,46.0725467214613,52,52,38122,Lungadige Marco Apuleio
11.1151797499827,46.0723935131879,54,54,38122,Lungadige Marco Apuleio
11.1151398043299,46.0721134043979,56,56,38122,Lungadige Marco Apuleio
11.1151327556998,46.0720819903327,58,58,38122,Lungadige Marco Apuleio
11.114730272808,46.0765862775542,6,6,38122,Lungadige Marco Apuleio
11.1148572089835,46.0766201396478,6,6,38122,Lungadige Marco Apuleio
11.1149349579777,46.0764296887376,6,6,38122,Lungadige Marco Apuleio
11.1150859497441,46.0720431717683,60,60,38122,Lungadige Marco Apuleio
11.1145407498178,46.0766083343169,6,6/1,38122,Lungadige Marco Apuleio
11.1144209370864,46.0765284120291,6,6/1,38122,Lungadige Marco Apuleio
11.1150233607823,46.0720504358569,62,62,38122,Lungadige Marco Apuleio
11.1143419768585,46.07618113788,6,6/2,38122,Lungadige Marco Apuleio
11.1145060321331,46.0757680226766,6,6/3,38122,Lungadige Marco Apuleio
11.114921532208,46.0762721675413,8,8,38122,Lungadige Marco Apuleio
11.1200365764786,46.0844124922204,1,1,38121,Via Guglielmo Marconi
11.1226109407121,46.0846597878935,11,11,38121,Via Guglielmo Marconi
11.1226805436313,46.0846651389701,11,11,38121,Via Guglielmo Marconi
11.1227626627208,46.0847016859847,11,11,38121,Via Guglielmo Marconi
11.1227833093295,46.0843640807426,16,16,38121,Via Guglielmo Marconi
11.1213488553071,46.0844134768181,2,2,38121,Via Guglielmo Marconi
11.1215330483625,46.0843727123301,2,2,38121,Via Guglielmo Marconi
11.121739060178,46.0844607193116,2,2,38121,Via Guglielmo Marconi
11.1214447997192,46.0844242276364,2,2,38121,Via Guglielmo Marconi
11.1216913431942,46.0843524697611,2,2,38121,Via Guglielmo Marconi
11.1215982629379,46.0844442630575,2,2,38121,Via Guglielmo Marconi
11.1209562658605,46.0843414777206,2,2/A,38121,Via Guglielmo Marconi
11.1201348200695,46.0840156328409,2,2/A,38121,Via Guglielmo Marconi
11.1214871297613,46.0846449188904,3,3,38121,Via Guglielmo Marconi
11.1213870808529,46.084580921914,3,3,38121,Via Guglielmo Marconi
11.1216129343604,46.0846070280154,3,3,38121,Via Guglielmo Marconi
11.1205663397184,46.0844127135681,3,3,38121,Via Guglielmo Marconi
11.1220461277112,46.0843911589629,4,4,38121,Via Guglielmo Marconi
11.1222190696952,46.0842208995516,4,4/A,38121,Via Guglielmo Marconi
11.1218349662647,46.0843548361767,4,4/A,38121,Via Guglielmo Marconi
11.1221047922652,46.0846085688028,5,5,38121,Via Guglielmo Marconi
11.1223758287725,46.0846357936782,5,5,38121,Via Guglielmo Marconi
11.1222028641387,46.0844086894064,6,6,38121,Via Guglielmo Marconi
11.1262079168651,46.0607571158851,1,1,38122,Via Michelangelo Mariani
11.1262699540695,46.0607007502618,1,1,38122,Via Michelangelo Mariani
11.1259881207641,46.0604097869778,2,2,38122,Via Michelangelo Mariani
11.1264190076722,46.0607794767643,3,3,38122,Via Michelangelo Mariani
11.1261646200297,46.0605475954546,4,4,38122,Via Michelangelo Mariani
11.1263028151127,46.0605730662423,4,4,38122,Via Michelangelo Mariani
11.1264454587537,46.0607798606503,5,5,38122,Via Michelangelo Mariani
11.126390150391,46.0610113731487,5,5,38122,Via Michelangelo Mariani
11.1263802986647,46.0606566306486,6,6,38122,Via Michelangelo Mariani
11.1263906242603,46.060597722261,6,6,38122,Via Michelangelo Mariani
11.1264445429699,46.0606904889466,8,8,38122,Via Michelangelo Mariani
11.1264964094998,46.0607298358401,8,8,38122,Via Michelangelo Mariani
11.1265566706466,46.0606927830567,8,8,38122,Via Michelangelo Mariani
11.1272008756012,46.0585575063891,1,1,38122,
11.1264758856771,46.0578777984305,11,11,38122,
11.1262977812543,46.0576768261085,13,13,38122,
11.1263332502621,46.0577130694591,13,13,38122,
11.1263648851123,46.0577480661897,13,13,38122,
11.1271521255819,46.0585281540374,3,3,38122,
11.1255099584143,46.0568809272576,31,31,38122,
11.1255227571964,46.0567212123973,31,31,38122,
11.1254691989854,46.0569040916099,31,31,38122,
11.1253166733643,46.0566745230834,33,33,38122,
11.1249598357655,46.0563586963181,37,37,38122,
11.1250045807724,46.056340729948,37,37,38122,
11.1248615899332,46.056090320877,39,39,38122,
11.1246710113176,46.0558604194318,45,45,38122,
11.1249971935905,46.0556339978934,49,49,38122,
11.1248738806617,46.0557631278195,49,49,38122,
11.126933762673,46.0583635182143,5,5,38122,
11.1252042677874,46.0555724295195,53,53,38122,
11.1251456261599,46.0556800473953,53,53,38122,
11.1249968928137,46.0556040578771,53,53,38122,
11.1249638263706,46.0555880260267,57,57,38122,
11.1249145138047,46.0556109456059,59,59,38122,
11.1247356831171,46.0556013302236,61,61,38122,
11.1247611518053,46.0556836878553,61,61,38122,
11.1246242601022,46.0557496523012,63,63,38122,
11.1244377998607,46.055735001417,63,63,38122,
11.1244118207843,46.0557616068774,63,63,38122,
11.1247699073762,46.0555243332873,65,65,38122,
11.1247715874626,46.0554712381338,65,65,38122,
11.1249136353124,46.0553704782859,67,67,38122,
11.1248246152665,46.0554482494961,67,67,38122,
11.1251299846057,46.055412800339,67,67,38122,
11.1249636406483,46.0554378974879,67,67,38122,
11.1247541661179,46.0553563747601,69,69,38122,
11.1248493525469,46.0553662520734,69,69,38122,
11.1247139929527,46.0553752415032,69,69,38122,
11.1246921269279,46.0554351833869,71,71,38122,
11.1242054805755,46.055542597864,77,77,38122,
11.1242476605721,46.0555275767391,77,77,38122,
11.1245012224348,46.0555194165413,77,77,38122,
11.1241010920271,46.0553413434439,79,79,38122,
11.1240873506369,46.0554192534895,79,79,38122,
11.1238720795048,46.0551469045107,81,81,38122,
11.1238963103257,46.0550866314584,83,83,38122,
11.1267492629993,46.0582062159427,9,9,38122,
11.1267848925262,46.0581844080391,9,9,38122,
11.1185331349845,46.0564909810819,1,1,38122,Via Carlo Antonio Martini
11.1185799479264,46.0564944459124,3,3,38122,Via Carlo Antonio Martini
11.1187037946512,46.0567218074078,3,3,38122,Via Carlo Antonio Martini
11.1190802136254,46.0564743321121,4,4,38122,Via Carlo Antonio Martini
11.1224951487885,46.0589201696296,10,10/A,38122,Via Pietro Andrea Mattioli
11.1223273851646,46.0590293915072,10,10/A,38122,Via Pietro Andrea Mattioli
11.122431631002,46.0590981905218,10,10/A,38122,Via Pietro Andrea Mattioli
11.1221028077775,46.0589818726309,10,10/B,38122,Via Pietro Andrea Mattioli
11.1223118858661,46.0597911989838,13,13,38122,Via Pietro Andrea Mattioli
11.1225247076161,46.059792940295,13,13,38122,Via Pietro Andrea Mattioli
11.1225638649565,46.0596512578577,15,15,38122,Via Pietro Andrea Mattioli
11.1223888146667,46.0595994206361,15,15,38122,Via Pietro Andrea Mattioli
11.1225091180346,46.0592844735236,17,17,38122,Via Pietro Andrea Mattioli
11.1226270133466,46.0595053735861,17,17,38122,Via Pietro Andrea Mattioli
11.1224307890816,46.0595027944118,17,17,38122,Via Pietro Andrea Mattioli
11.1220244786387,46.0600987833737,2,2,38122,Via Pietro Andrea Mattioli
11.1226122656111,46.0592227028784,21,21,38122,Via Pietro Andrea Mattioli
11.1225347866285,46.0592404666067,21,21,38122,Via Pietro Andrea Mattioli
11.1226067401674,46.0590786125456,23,23,38122,Via Pietro Andrea Mattioli
11.1227919458263,46.0590558177572,23,23,38122,Via Pietro Andrea Mattioli
11.1227815565534,46.058810564583,25,25,38122,Via Pietro Andrea Mattioli
11.1226881152799,46.0588567296926,25,25,38122,Via Pietro Andrea Mattioli
11.1227417930806,46.0587278627586,27,27,38122,Via Pietro Andrea Mattioli
11.1221708840512,46.0601400001163,3,3,38122,Via Pietro Andrea Mattioli
11.1220049046224,46.0594972325693,6,6,38122,Via Pietro Andrea Mattioli
11.1220905683701,46.0599197198537,6,6,38122,Via Pietro Andrea Mattioli
11.1222307776514,46.059975242817,7,7,38122,Via Pietro Andrea Mattioli
11.1221918847981,46.0600820697848,7,7,38122,Via Pietro Andrea Mattioli
11.1222916426145,46.0598299189978,7,7,38122,Via Pietro Andrea Mattioli
11.1223266934123,46.060030593595,7,7,38122,Via Pietro Andrea Mattioli
11.1222114007162,46.0595405156517,8,8,38122,Via Pietro Andrea Mattioli
11.1223922178832,46.0591914241255,8,8,38122,Via Pietro Andrea Mattioli
11.1222559255745,46.0599176424514,9,9,38122,Via Pietro Andrea Mattioli
11.1224284873399,46.0599334801832,9,9,38122,Via Pietro Andrea Mattioli
11.122776259225,46.0662500696827,1,1,38122,Via Giuseppe Mazzini
11.122622632501,46.066189632589,10,10,38122,Via Giuseppe Mazzini
